rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
179,Nebraska Omaha,Sum,21-11,108.41882940662106,75,109.47279763395477,291,0.47221498907422,179,21,11,13,3,13-3,0.4222974026117392,0.4875721611150815,0.3718291682194753,0.4222974026117392,0.4875721611150815,0.3718291682194753,0.8604483274214384,0.7708816347683498,103.47675731306816,105.78568337253482,103.47675731306816,105.78568337253482,112.08295835951743,111.69106326860948,103.0042210682417,114.3915551240453,0.2304346050098124,4,0.10717017355020553,1327.0,1242.0,1126.175,1.1783248607010457,1.1028481363908806,0,0.8125,-4.595399290306546,116,10,69.49565796719092
180,George Mason,A10,18-15,102.75509379116122,184,103.87917387964845,175,0.4687607225309716,180,18,15,11,7,11-7,0.5142679918712999,0.481993781702848,0.5432719482472612,0.5142679918712999,0.481993781702848,0.5432719482472612,0.8273076120340671,0.8218517545422631,102.363391392915,101.69721111290242,102.363391392915,101.69721111290242,103.5223306692345,102.35654367961607,96.79615208307487,96.02048449360241,0.5231148805140956,6,0.07245806009474537,1254.0,1239.0,1227.325,1.0217342594667265,1.009512557798464,0,0.6111111111111112,-6.803624237828338,151,36,69.23173388342722
181,Green Bay,Horz,21-17,103.57457675295726,167,104.8534806701472,199,0.4647762947947668,181,21,17,10,8,10-8,0.4755801071391468,0.5358476802584206,0.43750297089165163,0.4755801071391468,0.5358476802584206,0.43750297089165163,0.8455306105913339,0.7508077279390127,105.00346845929812,104.27203973520656,105.00346845929812,104.27203973520656,101.70227832255591,107.01085761530904,102.68750111803266,98.84393543710826,0.607950275836639,4,0.05528401054580406,1422.0,1446.0,1353.4750000000001,1.050628936626092,1.0683610705775872,0,0.5555555555555556,-8.410856596928921,174,61,74.67518332269549
182,North Florida,ASun,16-17,102.46801620526423,189,103.78990073166632,172,0.4632149551025427,182,16,17,9,7,9-7,0.4869859503592835,0.6005995795425267,0.3804846425168469,0.4869859503592835,0.6005995795425267,0.3804846425168469,0.7967889131358925,0.6915573149790469,102.92011499104305,101.49319419016653,102.92011499104305,101.49319419016653,102.0564375828153,105.0480445206313,104.80803090635402,106.18725534781132,0.4624837674073933,7,0.003514134506700406,1210.0,1187.0,1170.475,1.0337683419124715,1.0141181998761188,0,0.5625,-7.917728390370066,167,167,73.39138429489184
183,Colorado St.,MWC,12-20,106.46858324264326,117,107.88887605922483,266,0.46197457271244297,183,12,20,7,11,7-11,0.5003937340042929,0.4391900596062269,0.5368210091736896,0.5003937340042929,0.4391900596062269,0.5368210091736896,0.8537635672578321,0.8911351859535181,104.0611760718997,103.36619325550377,104.0611760718997,103.36619325550377,108.71810218077529,106.5260335970078,116.40841679975316,124.53402909013573,0.31519278997044453,3,-0.10779512685279063,1359.0,1336.0,1248.8624999999997,1.088190253130349,1.0697734938794305,0,0.3888888888888889,-12.969307660284096,258,342,68.51194071732691
184,Hampton,BSth,18-17,106.19218017677633,127,107.81360372272599,265,0.4565439735600818,184,18,17,9,7,9-7,0.37037125808625126,0.35673335734914424,0.37558282801845694,0.37037125808625126,0.35673335734914424,0.37558282801845694,0.9059086461027532,0.8829846886105996,101.92432497314297,106.01619060682613,101.92432497314297,106.01619060682613,108.98246986567219,108.94125881143277,82.57427184094736,88.79210686426525,0.3026109443889989,1,-0.07102571289566428,1334.0,1269.0,1182.2125,1.1283927381921608,1.0734110830328727,0,0.5625,-11.418237390641318,228,306,72.50405160109443
185,Presbyterian,BSth,20-16,107.89012141255708,83,109.7936272322776,295,0.44988744185388196,185,20,16,9,7,9-7,0.3698485186708686,0.36290716613757534,0.3619536958169107,0.3698485186708686,0.36290716613757534,0.3619536958169107,0.8903193948527177,0.8564277576596842,101.53028102253627,106.10349019681983,101.53028102253627,106.10349019681983,105.17995756897496,108.71574698813495,98.51841654729036,104.38566280011231,0.33955865581062006,2,-0.024445941169852103,1216.0,1174.0,1100.6999999999998,1.1047515217588808,1.0665939856454985,0,0.5625,-9.645036653782409,201,235,68.85822101990922
186,American,Pat,15-15,101.67671240829787,204,103.47657746206414,166,0.4497228959422851,186,15,15,9,9,9-9,0.33744898000229373,0.2907972714610516,0.3726483302395694,0.33744898000229373,0.2907972714610516,0.3726483302395694,0.924701262022895,0.9228436655820719,99.69154749030687,106.94232148701397,99.69154749030687,106.94232148701397,103.28178275433532,103.29750306163874,0,0,0,0,-0.11263521423579415,1321.0,1279.0,1242.3500000000004,1.063307441542238,1.0295005433251496,0,0.5,-11.307631478500964,226,344,67.943591960444
187,Campbell,BSth,20-13,106.85610796579158,108,108.77794269243809,276,0.4489305792470233,187,20,13,12,4,12-4,0.3829213702789508,0.36533378959212365,0.37002136509302247,0.3829213702789508,0.36533378959212365,0.37002136509302247,0.9045590728934196,0.8942564055781131,102.64094041774635,106.22787913009918,102.64094041774635,106.22787913009918,107.1613657015695,106.02866131772035,93.69348461015075,100.94695915569223,0.2978586791784635,1,0.027786745902544596,1167.0,1080.0,1037.1000000000001,1.1252531096326293,1.041365345675441,0,0.75,-7.442134300636052,160,111,67.12159302999908
188,Santa Clara,WCC,16-15,100.31315667770576,235,102.40546387712968,151,0.44092794023013315,188,16,15,8,8,8-8,0.5001318895518377,0.34873245138929354,0.6207828142830167,0.5001318895518377,0.34873245138929354,0.6207828142830167,0.8172790917166192,0.907763118998495,104.0839170009986,103.17816206112977,104.0839170009986,103.17816206112977,101.48538190105332,101.20930841606265,93.00595995356986,109.44253474371698,0.13337236586294213,5,0.04638787030825264,1036.0,1126.0,1065.45,0.9723590970951241,1.0568304472288703,0,0.5,-7.121411568483212,156,79,67.84604473322246
189,Stony Brook,AE,24-9,97.54640284488286,282,99.58921004120421,104,0.4406942900597475,189,24,9,12,4,12-4,0.341882089269002,0.38974605603545276,0.2866273594877601,0.341882089269002,0.38974605603545276,0.2866273594877601,0.9111394758469167,0.895175213061184,99.29178535222601,105.88178632619186,99.29178535222601,105.88178632619186,92.71155146774898,94.92091725782508,122.84578904655343,103.59677222592323,0.8765190939923233,1,0.12428509038615199,1088.0,984.0,1111.6374999999998,0.9787363236666631,0.8851806456691144,0,0.75,-3.8472307563489236,102,3,70.74099944508139
190,Winthrop,BSth,18-12,104.77104482664693,147,106.97741688349127,253,0.4403692583043133,190,18,12,10,6,10-6,0.3945805278606306,0.3929418805766669,0.39030464532531317,0.3945805278606306,0.3929418805766669,0.39030464532531317,0.8715241463143067,0.8158992326475032,102.30689735660032,105.08995140411064,102.30689735660032,105.08995140411064,104.93263585846013,106.84935364642,108.69814424307408,99.82374661240587,0.7269969239780238,2,0.040841784359026634,1274.0,1240.0,1166.05,1.0925775052527764,1.0634192358818233,0,0.625,-6.5049935718476775,144,88,74.25879610357234
191,Ohio,MAC,14-17,98.42773726049873,270,100.52617441360377,115,0.4396461852715676,191,14,17,6,12,6-12,0.5688156909485329,0.4985429725727155,0.612401035577477,0.5688156909485329,0.4985429725727155,0.612401035577477,0.8140182251235971,0.8325745827205107,105.9650927813264,101.86191011743698,105.9650927813264,101.86191011743698,99.58037478777868,102.04802735855212,99.7652578278036,108.56496407901848,0.2744660151415878,5,0.05441862891011734,1221.0,1332.0,1265.875,0.9645502123037425,1.0522365952404464,0,0.3333333333333333,-8.668213803982908,180,63,70.79727653609618
192,New Mexico,MWC,14-18,102.61082633202264,188,104.81452179009256,198,0.4392116507712665,192,14,18,7,11,7-11,0.511448937627119,0.4841349699326413,0.529359052204427,0.511448937627119,0.4841349699326413,0.529359052204427,0.8363572422858113,0.8542275243167574,103.54240392918456,102.38378110709074,103.54240392918456,102.38378110709074,102.4305892357537,102.68707360411362,113.16863434752267,115.62524084151033,0.4385706118668484,6,-0.017880699787862164,1327.0,1348.0,1306.2250000000001,1.015904610614557,1.031981473329633,0,0.3888888888888889,-10.30631864002714,209,214,74.07954193666431
193,North Dakota St.,Sum,19-16,106.6161785082619,114,108.99380051517255,283,0.43692753754919783,193,19,16,9,7,9-7,0.42825423090553333,0.4779767630257873,0.38098740451178353,0.42825423090553333,0.4779767630257873,0.38098740451178353,0.8482964990193413,0.7844806565187151,104.64965035543528,105.51716114830124,104.64965035543528,105.51716114830124,104.46545200599205,108.29478659136632,95.07307613722242,102.874683101872,0.2876230878611778,4,0.017138721740876717,1167.0,1170.0,1078.9875000000002,1.0815695269871057,1.0843499113752475,0,0.5625,-8.622147160434004,178,137,66.51952724461894
194,Appalachian St.,SB,11-21,105.50676527032448,136,108.04058050296987,267,0.43219136403560554,194,11,21,6,12,6-12,0.4869136361897071,0.47134235234688376,0.4935111029686701,0.4869136361897071,0.47134235234688376,0.4935111029686701,0.8517288724195645,0.8000833791435151,104.63388979702492,102.91007158733501,104.63388979702492,102.91007158733501,105.09527697497836,107.72486185398925,134.50047834556125,130.53579464664276,0.5851820377302047,2,-0.11344047419242648,1397.0,1431.0,1317.8749999999998,1.0600398368585793,1.0858389452717445,0,0.3333333333333333,-13.887689190521566,281,345,72.81489567177432
195,Cal Baptist,WAC,16-15,104.92796580006313,144,107.44981738647962,261,0.43214050010921456,195,16,15,7,9,7-9,0.3771755798595778,0.2716838604475389,0.45901149574544653,0.3771755798595778,0.2716838604475389,0.45901149574544653,0.8904017777620491,0.9086428253718709,101.27832014706404,104.9433831790766,101.27832014706404,104.9433831790766,106.40269759522651,109.19898156360159,92.26735681524057,107.90876251023222,0.14174761056455737,2,-0.057509386601267254,1162.0,1175.0,1086.6125,1.0693784582820463,1.0813422448204857,0,0.4375,-9.01323223710805,190,290,69.37121814967648
196,UC Santa Barbara,BW,22-10,103.16106922942916,176,105.74125438532448,227,0.429451091933479,196,22,10,10,6,10-6,0.3237583551499078,0.2990113244444598,0.3452123958126821,0.3237583551499078,0.2990113244444598,0.3452123958126821,0.9215812273803149,0.9178967676444169,100.67687028533584,107.47604961975144,100.67687028533584,107.47604961975144,103.03435344025654,106.1380261690709,99.73618996266538,93.09415558604702,0.6883781135157966,1,0.06740763419694273,1132.0,1082.0,1058.1375,1.069804255118073,1.0225514169944832,0,0.625,-6.035878501056986,138,44,65.93125626144003
197,La Salle,A10,10-21,99.73897801183737,249,102.50572581211198,153,0.42197666875046563,197,10,21,8,10,8-10,0.5312432113135666,0.5338094025231926,0.52566401314288,0.5312432113135666,0.5338094025231926,0.52566401314288,0.8305700676119181,0.8147320167665835,103.38259662048488,102.098894534214,103.38259662048488,102.098894534214,100.78437147745719,98.91236454124169,96.98195043907815,95.02977932126282,0.5581969354467691,4,-0.09816718215303727,1186.0,1218.0,1214.4250000000004,0.9765938612923808,1.0029437799781786,0,0.4444444444444444,-13.331965407253536,270,336,70.60824504009051
198,UT Rio Grande Valley,WAC,20-17,98.02719860510987,278,100.93503835302562,123,0.4167402003051688,198,20,17,9,7,9-7,0.4455617483464195,0.43983886497893815,0.46089076759425013,0.4455617483464195,0.43983886497893815,0.46089076759425013,0.8477706403823916,0.8142294090209579,102.34669590328934,103.37600761062758,102.34669590328934,103.37600761062758,97.08664739170023,99.36589479890911,113.80557276970015,110.57521491540952,0.5820388017890114,5,0.03576701643153557,1145.0,1114.0,1142.8,1.0019250962548127,0.9747987399369968,0,0.5625,-8.175481487739834,171,102,71.70018461947899
199,IUPUI,Horz,16-17,102.35431819829839,192,105.52501825903161,220,0.4131794717399336,199,16,17,8,10,8-10,0.42882983468075725,0.37477532982454953,0.4430966048708559,0.42882983468075725,0.37477532982454953,0.4430966048708559,0.8879096325752148,0.8959992664367983,103.42986773673707,105.18828657767291,103.42986773673707,105.18828657767291,104.00522212713237,107.54724203623135,98.27456013513667,100.55521578207758,0.43442229427380324,1,-0.010964383809436873,1344.0,1339.0,1248.55,1.0764486804693445,1.0724440350806936,0,0.4444444444444444,-10.439001029657966,212,200,70.39649425754907
200,Indiana St.,MVC,15-16,101.13248794999146,217,104.27168537941421,185,0.4130097567848449,200,15,16,7,11,7-11,0.48538528932489355,0.5006263863325863,0.4819273708326701,0.48538528932489355,0.5006263863325863,0.4819273708326701,0.8640516288314474,0.8252778477593382,101.94668892717579,101.11691356845262,101.94668892717579,101.11691356845262,99.06212017439071,104.57560848642662,103.57248696669211,108.71541751220575,0.3641696875350567,2,0.04145447937712765,1205.0,1276.0,1240.0625,0.9717252154629303,1.0289803941333602,0,0.3888888888888889,-9.504973756412952,198,86,70.15928724287525
201,Mercer,SC,11-20,101.88959326215277,200,105.33933168673795,217,0.4054237359305178,201,11,20,6,12,6-12,0.5018637737227521,0.45096639967570296,0.5204112777721095,0.5018637737227521,0.45096639967570296,0.5204112777721095,0.824903439929088,0.8223977526004321,105.1604362917602,103.82549438559514,105.1604362917602,103.82549438559514,103.02647163989802,106.71840911232727,110.9667399504747,104.99436872656273,0.6538993215224306,5,-0.07950169242280103,1276.0,1355.0,1237.3249999999998,1.031256945426626,1.0951043581920676,0,0.3333333333333333,-12.194021952793685,244,324,68.29667696155936
202,Iona,MAAC,17-16,105.17477414961255,140,108.7763062000183,275,0.40439016918611526,202,17,16,12,6,12-6,0.37517873373198884,0.510657851783651,0.2766917344804917,0.37517873373198884,0.510657851783651,0.2766917344804917,0.8883951267631273,0.8228255485097479,100.39588583437511,104.96580235171086,100.39588583437511,104.96580235171086,104.46977118259059,109.33127350823405,106.18028456437919,106.7291667826483,0.48518076407963934,2,-0.021845994474446462,1402.0,1309.0,1265.9375,1.107479634658109,1.0340162922735128,0,0.6666666666666666,-10.437110182976914,211,222,71.91369396233794
203,Columbia,Ivy,10-18,102.03508154660061,198,105.56977165694298,223,0.4033233027005027,203,10,18,5,9,5-9,0.4583464327189721,0.3732487255489075,0.5434441398890366,0.4583464327189721,0.3732487255489075,0.5434441398890366,0.8739485513278236,0.8923376301576108,102.47441606400231,102.91345374266373,102.47441606400231,102.91345374266373,102.02490037958783,104.54546292842117,0,0,0,0,-0.10486559832737574,988.0,1029.0,1001.2375,0.9867788611593153,1.027728186369368,0,0.35714285714285715,-12.514495669862118,249,341,68.91534334566038
204,Hawaii,BW,18-13,102.3753454782254,191,105.99973962349524,229,0.4012899260165849,204,18,13,9,7,9-7,0.3655649926939715,0.3857719990043262,0.34865043041240146,0.3655649926939715,0.3857719990043262,0.34865043041240146,0.9115359708888265,0.8992982496468219,100.3457804664343,105.58974612989269,100.3457804664343,105.58974612989269,104.243808214703,107.55625140771906,0,0,0,0,0.00939682189745128,1172.0,1123.0,1085.95,1.0792393756618628,1.0341175928910171,0,0.5625,-8.64389253913195,179,156,67.53794371858994
205,FIU,CUSA,20-14,101.39144490063947,210,105.05208967017778,205,0.39942118582521996,205,20,14,10,8,10-8,0.4233092752797184,0.3175690195741029,0.4765729330720172,0.4233092752797184,0.3175690195741029,0.4765729330720172,0.8945058758228189,0.9152815575746219,100.97913768099066,101.7837367663717,100.97913768099066,101.7837367663717,101.25206609925094,103.08681870022461,106.189637546526,120.3865893890577,0.19107525147707372,1,0.09564845760392038,1373.0,1416.0,1394.475,0.9845999390451604,1.0154359167428604,0,0.5555555555555556,-7.865917834380465,166,15,79.10357143899746
206,Hartford,AE,18-15,106.82514575266737,110,110.70870684288488,305,0.39875503940762774,206,18,15,10,6,10-6,0.3711160282461941,0.46703841202695456,0.29174648330061725,0.3711160282461941,0.46703841202695456,0.29174648330061725,0.8755462814886248,0.804664315711392,100.60238265205057,105.34090843353039,100.60238265205057,105.34090843353039,109.05901972067309,112.01517076906703,97.95641571520216,104.6732152557363,0.3180631475304943,3,-0.0051289419634779065,1204.0,1124.0,1071.0750000000003,1.12410428774829,1.049412972947739,0,0.625,-9.241120202237777,195,185,68.25611517584309
207,Washington St.,P12,11-21,105.00798532495463,141,108.83123451876571,279,0.3986093789556558,207,11,21,4,14,4-14,0.5513425542351374,0.33778346034427,0.6879478258096342,0.5513425542351374,0.33778346034427,0.6879478258096342,0.8104515472125162,0.9027847227035735,104.08634423780204,102.74035564346381,104.08634423780204,102.74035564346381,106.05816234703806,109.67670935974725,113.3856665979396,111.192486321041,0.5559200866972865,7,-0.05595922940725345,1273.0,1444.0,1262.875,1.008017420568148,1.1434227457190933,0,0.2222222222222222,-12.22744235035945,245,287,71.82540478598705
208,Dartmouth,Ivy,11-19,102.68834733501953,186,106.4692397769198,240,0.3975196033997794,208,11,19,2,12,2-12,0.4409549263879587,0.3505677410652933,0.5442545667567192,0.4409549263879587,0.3505677410652933,0.5442545667567192,0.8645738964733886,0.872679142272972,102.05621036039486,103.37507572927142,102.05621036039486,103.37507572927142,102.71923121457658,105.76335990069981,100.24116757475018,115.22934117698513,0.16763629969369434,1,-0.1165891363596478,943.0,999.0,947.225,0.9955396025231598,1.0546596637546517,0,0.14285714285714285,-12.936239854889497,257,347,67.43896263330922
209,Illinois St.,MVC,17-16,100.1123076301441,239,103.80687562719234,173,0.3972934816735247,209,17,16,9,9,9-9,0.49805581609229893,0.5226667841981734,0.4836338236333319,0.49805581609229893,0.5226667841981734,0.4836338236333319,0.8614091640387873,0.8231839780657739,102.43753322853131,102.07685104860728,102.43753322853131,102.07685104860728,100.33736626376364,101.78532812614284,106.42175794267878,113.00680087671867,0.33393598588587775,2,0.08800361352061131,1149.0,1166.0,1165.4,0.985927578513815,1.0005148446885188,0,0.5,-9.02900870225717,191,23,68.19158878060992
210,South Alabama,SB,17-17,102.80196508475814,183,106.63588077361378,245,0.3962585450979824,210,17,17,8,10,8-10,0.4228392446528302,0.32394765386976965,0.4871965387398453,0.4228392446528302,0.32394765386976965,0.4871965387398453,0.881271080731029,0.8751758376439519,102.65731819594612,104.63183391425858,102.65731819594612,104.63183391425858,103.99172442488859,106.55136405674801,92.5089821483592,113.30325813353281,0.088526137395055,1,-0.0045352577823107865,1319.0,1352.0,1258.9749999999997,1.0476776742985368,1.073889473579698,0,0.4444444444444444,-10.93683436839895,220,181,67.74752734174088
211,California,P12,8-23,102.93805667456999,181,106.9241254821234,252,0.39247781400486026,211,8,23,3,15,3-15,0.6267634320418004,0.5352651444138735,0.6804491924833871,0.6267634320418004,0.5352651444138735,0.6804491924833871,0.7905909938053834,0.8321047068182,105.74344033807151,100.8163218040346,105.74344033807151,100.8163218040346,101.36734632037802,105.59594800280392,103.81107731136824,104.21985274143698,0.48870330602683576,4,-0.056351744570201645,1194.0,1396.0,1254.5250000000003,0.9517546481736113,1.1127717662063328,0,0.16666666666666666,-13.51923471745104,275,288,67.99254787491606
212,Prairie View A&M,SWAC,22-13,101.66976240959252,205,105.66142858001265,225,0.3910585783197686,212,22,13,17,1,17-1,0.3149401478919025,0.5616077940729732,0.15146578989688647,0.3149401478919025,0.5616077940729732,0.15146578989688647,0.9069478001659512,0.7944262577732781,97.64826877746,106.26260195894531,97.64826877746,106.26260195894531,101.46324440255678,103.05385520438335,110.40315667697456,110.613360006779,0.49453153395438887,2,0.04090632124260929,1391.0,1198.0,1291.8124999999998,1.0767816536842616,0.9273791668682569,0,0.9444444444444444,-7.102245895262527,155,87,72.22934293204307
213,Lamar,Slnd,20-13,102.96844201650094,180,107.03363359145183,255,0.39048202723969555,213,20,13,12,6,12-6,0.29085585934113084,0.3610127342341824,0.24357993097355587,0.29085585934113084,0.3610127342341824,0.24357993097355587,0.9185600708108504,0.8586012227933936,99.96814861040939,107.15260122739072,99.96814861040939,107.15260122739072,103.01989400656578,107.35594399190306,97.67401284582348,103.00364447766714,0.3518353096883161,1,-0.01544003490316892,1380.0,1278.0,1261.5124999999998,1.093924951199453,1.0130696287194936,0,0.6666666666666666,-8.997954162568663,189,208,69.66411588072255
214,NJIT,ASun,22-13,99.65867015595116,251,103.62729312978412,168,0.3895815541424044,214,22,13,8,8,8-8,0.3890027128978428,0.36439335221191876,0.3894703878411837,0.3890027128978428,0.36439335221191876,0.3894703878411837,0.8856364300088049,0.8904896444952723,101.0528792099633,104.83343723490442,101.0528792099633,104.83343723490442,95.14451803568541,101.01709645816133,102.78558102518885,104.15922874697861,0.46190634491541255,3,0.110127653463575,1080.0,1061.0,1102.6125,0.9794918885827977,0.9622600868392115,0,0.5,-6.231836458857547,139,8,68.21799718350466
215,Pacific,WCC,14-18,98.42492244457867,271,102.58989166129706,158,0.3830502000705025,215,14,18,4,12,4-12,0.5072194328705443,0.3789157640948581,0.6250657392681966,0.5072194328705443,0.3789157640948581,0.6250657392681966,0.8105282293506376,0.8807038991396596,105.42045581459341,102.80253487186171,105.42045581459341,102.80253487186171,96.6395438830839,101.57910279668278,95.99517399418892,101.87567037396795,0.33542816080362103,5,0.02176265781008868,954.0,1088.0,1026.9125,0.928998332379828,1.059486567745548,0,0.25,-9.610173795791406,200,129,66.52528750944866
216,Rider,MAAC,16-15,100.15904956307794,238,104.5630629688184,191,0.3787503193166921,216,16,15,11,7,11-7,0.3580100932233046,0.4991794126532049,0.2658235912923415,0.3580100932233046,0.4991794126532049,0.2658235912923415,0.8909436218304941,0.7912327608582889,100.30560886584526,105.99508015894182,100.30560886584526,105.99508015894182,97.06033559296598,103.28067468943266,110.50199135815747,107.61812929921474,0.5754471364636018,2,-0.02196553502146914,1382.0,1320.0,1345.0125000000003,1.0274997444261669,0.9814035185546601,0,0.6111111111111112,-10.053318223130015,207,223,75.12834438631276
217,William & Mary,CAA,14-17,102.32065678384784,195,107.03403755778268,256,0.3733419805385822,217,14,17,10,8,10-8,0.43650138018120915,0.5221202857617139,0.38800216508449675,0.43650138018120915,0.5221202857617139,0.38800216508449675,0.870595196914365,0.8058139641875616,104.90642517772618,106.44494755683347,104.90642517772618,106.44494755683347,99.81061981859102,103.39487838693395,88.20340065018438,99.04564179198385,0.20862139081042783,1,-0.005631025263068856,1352.0,1334.0,1277.4750000000001,1.0583377365506172,1.0442474412415115,0,0.5555555555555556,-11.078162519893453,223,188,69.97222552623525
218,South Dakota,Sum,13-17,100.1802605551315,237,104.8827414573355,200,0.37109413889464216,218,13,17,7,9,7-9,0.40718867113129203,0.41756958537664307,0.3939598135622049,0.40718867113129203,0.41756958537664307,0.3939598135622049,0.8801060723690931,0.839902203759906,103.81495534105855,106.06547721263071,103.81495534105855,106.06547721263071,102.50267301511734,106.55704412822732,94.90378168135193,91.77051902516888,0.5953394528042464,2,-0.06004023834385869,1194.0,1195.0,1108.625,1.0770098094486413,1.0779118277145112,0,0.4375,-11.684081417774593,232,294,68.32430172456952
219,Florida Gulf Coast,ASun,14-18,99.94149588570757,244,104.77218503349778,195,0.3675275083084818,219,14,18,9,7,9-7,0.45004937861596495,0.52070880693971,0.392169074411421,0.45004937861596495,0.52070880693971,0.392169074411421,0.8496164512109838,0.7978501254340756,102.81118911607324,103.16055943690613,102.81118911607324,103.16055943690613,98.95846273314814,101.28500010904449,100.80152138291382,106.58965709753923,0.34477653107149786,4,-0.015513859395272,1112.0,1099.0,1114.8500000000001,0.9974436022783333,0.9857828407409067,0,0.5625,-11.13272232824962,224,209,69.84090436693513
220,Valparaiso,MVC,15-18,96.70178812350922,298,101.48202499989917,139,0.3647346580931075,220,15,18,7,11,7-11,0.4443982741429043,0.37065804751726156,0.48717467906524153,0.4443982741429043,0.37065804751726156,0.48717467906524153,0.8888001514709334,0.8976296091736313,101.37980334413108,102.60574751688115,101.37980334413108,102.60574751688115,96.18357866823216,98.79819148220413,0,0,0,0,0.007653151808598657,1108.0,1157.0,1174.8625,0.943089084892913,0.9847960931598378,0,0.3888888888888889,-12.156435206757173,243,160,66.40391605734168
221,Cornell,Ivy,15-16,98.99953698409927,259,104.03475806105948,178,0.3611183122351166,221,15,16,7,7,7-7,0.4672523992199544,0.40459731144585187,0.549345034565732,0.4672523992199544,0.40459731144585187,0.549345034565732,0.8588330916530214,0.8585844004060992,103.21479622295583,103.14674266435436,103.21479622295583,103.14674266435436,98.92525891397477,101.86859974460826,112.1675345720484,110.037068085418,0.5549095292829075,2,0.06796071606504389,946.0,987.0,983.1,0.9622622317160003,1.003967043027159,0,0.5,-8.502038958749324,176,42,69.29852427599586
222,High Point,BSth,16-15,98.72959775489517,262,103.87349900671765,174,0.35799575316330556,222,16,15,9,7,9-7,0.3893915818116128,0.38458687283684256,0.3876105673579438,0.3893915818116128,0.38458687283684256,0.3876105673579438,0.9027142546982022,0.8900664436069067,102.74754901676594,106.43804683137846,102.74754901676594,106.43804683137846,97.65577466189808,101.17372968354469,133.83978378071646,136.591235062925,0.4417611915293429,2,0.02531737774432724,1063.0,1050.0,1041.4250000000002,1.0207168062990613,1.0082339102671818,0,0.5625,-10.229414719248153,208,119,65.01829639112195
223,Cal St. Fullerton,BW,16-18,97.00754839949923,292,102.21706459510227,147,0.35398614267766326,223,16,18,10,6,10-6,0.4419977230755967,0.5432246922705154,0.3544395074948702,0.4419977230755967,0.5432246922705154,0.3544395074948702,0.8492735994846425,0.7554134032003611,102.87310098386698,103.90642860075297,102.87310098386698,103.90642860075297,96.8347971199591,100.75264373289568,113.82247837167884,112.39788348513125,0.5361472234314196,5,0.01987628898773136,1140.0,1106.0,1128.2375,1.0104255531304358,0.9802900541774228,0,0.625,-9.658093511687312,202,131,71.0857682702488
224,Weber St.,BSky,18-15,99.88033628361646,248,105.25419843462083,211,0.35373454295994855,224,18,15,11,9,11-9,0.34098023968982055,0.41659609744842235,0.29186851702090294,0.34098023968982055,0.41659609744842235,0.29186851702090294,0.9173094248404237,0.8703919255419957,101.34976944294588,107.92469006348723,101.34976944294588,107.92469006348723,102.22755547571758,105.40961796220638,95.06486009811142,100.22522910339691,0.35253922935333226,1,-0.005004959548781884,1590.0,1493.0,1457.6499999999999,1.0907968305148699,1.0242513634960382,0,0.55,-10.660101440720721,214,184,72.48154046014574
225,Long Beach St.,BW,15-19,99.91084363252946,246,105.30376020377267,215,0.353299900856248,225,15,19,8,8,8-8,0.4541779122667473,0.5389090497173604,0.3545236513600943,0.4541779122667473,0.5389090497173604,0.3545236513600943,0.8579663635160867,0.7992881676237118,103.3336744432348,104.0314607818891,103.3336744432348,104.0314607818891,101.13140988835352,108.31201862362474,80.54273466918129,93.82307608406111,0.1473970875085206,2,0.007794182469366084,1216.0,1221.0,1165.6499999999999,1.04319478402608,1.0474842362630294,0,0.5,-11.821179956771507,235,159,72.98374310274676
226,Fairleigh Dickinson,NEC,21-14,104.53879361175743,153,110.34446094338323,301,0.3494267181736781,226,21,14,12,6,12-6,0.3092682337001215,0.3820344562951243,0.23117759342825853,0.3092682337001215,0.3820344562951243,0.23117759342825853,0.9091297555766618,0.87523242410562,99.18655914344846,106.04920161747009,99.18655914344846,106.04920161747009,103.47699710611242,110.83815056301398,81.17068125842286,108.66505498311085,0.03374042958241178,1,0.02561559833817273,1372.0,1298.0,1248.7624999999996,1.0986877008238158,1.0394290347443973,0,0.6666666666666666,-9.345311671526643,197,118,68.04297677702195
227,Cal St. Bakersfield,WAC,18-16,101.36815192274952,211,107.21731423921773,259,0.3440864429096419,227,18,16,7,9,7-9,0.4179994206508284,0.35518236407683845,0.46978106530605535,0.4179994206508284,0.35518236407683845,0.46978106530605535,0.861392419289909,0.8408182805186061,102.47918653879655,104.39694755609298,102.47918653879655,104.39694755609298,104.54089348973638,108.89940358576398,103.83342325855581,94.63933214898505,0.7438773344702534,3,0.06502511873388434,1131.0,1157.0,1079.2375,1.0479621028735566,1.072053185698236,0,0.4375,-8.784700835122923,183,50,66.51353148420216
