rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
270,Army,Pat,13-17,99.00390284626772,264,108.246071322599,261,0.2637923992701304,270,13,17,6,12,6-12,0.33291330821667303,0.3536675823993998,0.3266860696370017,0.33291330821667303,0.3536675823993998,0.3266860696370017,0.9246042132076181,0.9090685071309196,101.53972979756541,107.92852317973224,101.53972979756541,107.92852317973224,97.32364775865443,110.29130432895319,0,0,0,0,-0.009336957117137723,1268.0,1350.0,1267.9125000000001,1.0000690110713475,1.0647422436485166,0,0.3333333333333333,-13.486867390748944,272,188,71.54828050107187
271,Robert Morris,NEC,16-17,93.1751932344147,338,102.06356054553692,129,0.2596451341736398,271,16,17,9,9,9-9,0.3701783634459815,0.5134428622415522,0.2576142721178099,0.3701783634459815,0.5134428622415522,0.2576142721178099,0.8889164966714089,0.7979845446522975,102.30291012711332,107.65749941572425,102.30291012711332,107.65749941572425,91.86759470777314,103.62121402784234,99.53562978190853,97.43951761951723,0.5608872944346105,2,0.07332459718150952,1243.0,1264.0,1269.325,0.9792606306501487,0.9958048569121383,0,0.5,-11.774135576261388,240,31,70.59363323356565
272,Rice,CUSA,7-24,98.92242245493037,267,108.41385614480771,266,0.25852870870376443,272,7,24,4,14,4-14,0.48366579817149263,0.44643266962715783,0.5105563910090676,0.48366579817149263,0.44643266962715783,0.5105563910090676,0.8505610036839506,0.837536649177106,103.81445527344306,103.07470775321508,103.81445527344306,103.07470775321508,103.02456601657188,111.14255350615917,101.54329309577697,100.18659596298407,0.5385942226542161,2,-0.11595194623400026,1244.0,1371.0,1236.6375,1.0059536444592696,1.1086514843678927,0,0.2222222222222222,-17.387013155540174,324,343,68.91965951599632
273,Holy Cross,Pat,12-19,97.70367581854312,288,107.15970502440237,233,0.2568543682829224,273,12,19,8,10,8-10,0.37170442054143915,0.42810499438079064,0.3274506449196602,0.37170442054143915,0.42810499438079064,0.3274506449196602,0.9156551762850902,0.894568589600566,101.50950751416434,106.70928861516903,101.50950751416434,106.70928861516903,95.37576246552442,105.20648372566046,108.63409675754058,114.85813214720874,0.34508997058331375,1,-0.007720946203837287,1137.0,1183.0,1157.0125,0.9827032983654023,1.022460863646676,0,0.4444444444444444,-14.969739275247766,296,186,64.02681824016165
274,Santa Clara,WCC,11-20,98.99676150437188,265,108.63541222595109,267,0.25569445992555634,274,12,19,8,10,8-10,0.4632373648926575,0.3219396655595402,0.565191791246989,0.4632373648926575,0.3219396655595402,0.565191791246989,0.8485584351720086,0.9088534702890038,105.22444978386068,105.11552489286512,105.22444978386068,105.11552489286512,98.81388404843737,105.76754806756529,101.90176089653048,118.41488560765707,0.15095505322188615,4,-0.02054990763384329,1111.0,1259.0,1149.6625000000001,0.9663705652745913,1.0951039979124306,0,0.4444444444444444,-13.49063050354619,273,220,65.73083534304047
275,UMass Lowell,AE,12-18,103.49550362867697,189,113.7208168476629,325,0.25284226907351337,275,12,18,6,10,6-10,0.3517232580775048,0.2975847120303205,0.3816793323673065,0.3517232580775048,0.2975847120303205,0.3816793323673065,0.9161484573033009,0.9254311175926863,100.50933843019709,106.2850456676441,100.50933843019709,106.2850456676441,104.45572321928096,114.4644499951599,0,0,0,0,-0.04156771217037514,1202.0,1254.0,1141.6624999999997,1.0528505578487515,1.0983981693363847,0,0.375,-14.168352505848665,283,269,72.55009686873622
276,North Florida,ASun,14-19,107.10688429139171,118,117.86820901143965,344,0.24955097211895313,276,14,19,7,7,7-7,0.4451203893422919,0.5494249881822,0.3060732848935376,0.4451203893422919,0.5494249881822,0.3060732848935376,0.8130392853499835,0.7079606961680363,104.6102778514976,104.4343153962089,104.6102778514976,104.4343153962089,106.74282899432366,118.66349618894256,100.66096548598499,108.51912319114449,0.2964134503383225,6,0.04527107513477796,1191.0,1222.0,1068.5125,1.1146336612814542,1.1436459564113661,0,0.5,-10.9654788802601,223,70,75.09077854052545
277,Western Illinois,Sum,12-16,96.40879699542937,309,106.13815433220641,208,0.2486813396373995,277,12,16,3,11,3-11,0.4033762270868045,0.2795419801577589,0.490115308526697,0.4033762270868045,0.2795419801577589,0.490115308526697,0.8733862319749609,0.8993369901870787,104.6852250137572,105.54253666150093,104.6852250137572,105.54253666150093,94.82645707904558,109.5306194032341,87.65056552120788,111.49219126075573,0.05914151258279572,2,0.0030831612243674145,928.0,1094.0,976.3375,0.950490993124816,1.1205141664639533,0,0.21428571428571427,-10.990401670080828,224,156,69.15459127562947
278,Quinnipiac,MAAC,12-21,100.81473636140382,239,110.99820623900584,303,0.2484979623680982,278,12,21,7,11,7-11,0.3973923492417095,0.4187991401116867,0.3836560841845798,0.3973923492417095,0.4187991401116867,0.3836560841845798,0.9094659833519602,0.8918176035015538,102.37497565383238,106.60350017608583,102.37497565383238,106.60350017608583,101.31154242245145,113.15674572170184,0,0,0,0,0.0030802698986855948,1309.0,1409.0,1268.0249999999999,1.0323140316634136,1.1111768301098166,0,0.3888888888888889,-16.340944214005397,313,157,67.70219304254405
279,Prairie View A&M,SWAC,16-18,100.11570120809208,245,110.23837236234007,291,0.24830685213424628,279,16,18,12,6,12-6,0.34953819808696773,0.6586505777206778,0.1275757844847717,0.34953819808696773,0.6586505777206778,0.1275757844847717,0.8632372333696633,0.6963937734007221,99.90347262761932,107.31030792586206,99.90347262761932,107.31030792586206,101.61445275250065,114.60921836610422,96.25746042549424,99.08021718164798,0.4176596684112804,4,-0.012317353663971076,1421.0,1340.0,1307.775,1.086578348722066,1.0246410888723212,0,0.6666666666666666,-11.636615085166856,238,202,72.11905553053961
280,Abilene Christian,Slnd,16-16,96.5301264934753,306,106.5920527261757,218,0.2422710193690889,280,16,16,8,10,8-10,0.3221377596917121,0.30795489733286213,0.3154222911712479,0.3221377596917121,0.30795489733286213,0.3154222911712479,0.9148954449958522,0.8963504235913249,101.1352768243884,106.7437044459263,101.1352768243884,106.7437044459263,96.84649762491553,106.99473208863002,83.58759334703042,96.92506689133108,0.15413964550231393,1,0.02740924683148288,1275.0,1290.0,1271.975,1.0023781913952712,1.0141708759999215,0,0.4444444444444444,-11.30639616704406,228,98,69.7654931418694
281,IUPUI,Horz,11-19,97.58225711934827,292,107.99754522738043,249,0.23753396441546376,281,11,19,8,10,8-10,0.407129508190472,0.4284486351719377,0.38968856037057953,0.407129508190472,0.4284486351719377,0.38968856037057953,0.8682165938953681,0.7957763571410165,102.94307363397341,105.13060531058879,102.94307363397341,105.13060531058879,96.69175898771161,105.41693440986491,107.0052576055035,106.50374730216282,0.5135028889108247,2,-0.01105166227824872,1218.0,1276.0,1243.85,0.9792177513365761,1.0258471680668892,0,0.4444444444444444,-13.540885638185312,274,198,67.30875528771776
282,Lafayette,Pat,10-21,101.3589411017366,227,112.21513596384548,316,0.23683281350616786,282,10,21,7,11,7-11,0.3556319869491945,0.40705906403622516,0.3296615496025892,0.3556319869491945,0.40705906403622516,0.3296615496025892,0.9061071555445663,0.8600175959978338,101.59099002547863,106.5666634834105,101.59099002547863,106.5666634834105,102.38251791775473,110.74991114191214,87.71358955256498,111.19898287973236,0.061323342218625655,1,-0.07981624234826223,1313.0,1321.0,1242.6249999999998,1.0566341414344635,1.0630721255406903,0,0.3888888888888889,-16.790535613729368,319,326,69.41184847690049
283,Fairleigh Dickinson,NEC,13-18,101.66927755584665,220,112.74414298042964,320,0.23342845463476267,283,13,18,9,9,9-9,0.3528505630918551,0.4969525565219967,0.26050944105346946,0.3528505630918551,0.4969525565219967,0.26050944105346946,0.8846228558629646,0.7660664209735123,101.75443050033842,106.56993891299062,101.75443050033842,106.56993891299062,101.86319358925304,112.7242466886052,87.21933250376905,96.81031708915918,0.2315166776693451,3,-0.0019154893965536157,1359.0,1366.0,1271.6375,1.0687007893365836,1.0742055027474418,0,0.5,-13.08298331598944,266,172,71.6510467250936
284,Eastern Kentucky,OVC,11-20,101.09323492192883,233,112.2115600415533,315,0.23148547975699887,284,11,20,5,13,5-13,0.4141429456301886,0.43407504167040795,0.39974754293447456,0.4141429456301886,0.43407504167040795,0.39974754293447456,0.8744727581564714,0.8419520957035893,102.59218639540295,104.94028146291602,102.59218639540295,104.94028146291602,100.47078158675443,111.8036663452961,96.7363440324606,123.15115930262425,0.058614607179531576,1,-0.01685054754046411,1284.0,1379.0,1261.1000000000001,1.0181587502973592,1.0934898104829116,0,0.2777777777777778,-14.35154564920311,284,213,69.44671063749401
285,UT Rio Grande Valley,WAC,15-18,97.44634400673867,295,108.3197359485413,263,0.22854718491407067,285,15,18,6,8,6-8,0.43126264651117835,0.4070202293395618,0.46822842016976585,0.43126264651117835,0.4070202293395618,0.46822842016976585,0.8653054790381784,0.8576263458186676,101.6267247095072,103.56239550482513,101.6267247095072,103.56239550482513,99.21771362150564,109.09282625394972,99.9528761732362,106.86813522371732,0.31662755249053565,3,0.08937547852618782,1041.0,1113.0,1053.25,0.9883693330168526,1.0567291716116782,0,0.42857142857142855,-10.755930004430299,217,19,75.10094285185068
286,Nebraska Omaha,Sum,9-22,103.04557826298046,196,114.60247023530351,333,0.22750970336612703,286,9,22,4,10,4-10,0.50939175933076,0.5088496285156837,0.4931253428242025,0.50939175933076,0.5088496285156837,0.4931253428242025,0.8082905055946022,0.7651263237500807,106.57962767331578,104.04425212738423,106.57962767331578,104.04425212738423,103.32927441011827,116.51102533472627,100.05890531424066,108.40633311729997,0.28465935834426104,5,-0.006743646551504778,1042.0,1153.0,996.3375,1.0458303536703175,1.1572383855872133,0,0.2857142857142857,-13.91965548045106,281,183,71.69781812837653
287,Morehead St.,OVC,8-21,98.01112339383181,284,109.17839711822235,274,0.22428358600802983,287,8,21,4,14,4-14,0.44707551213343977,0.5232159495536584,0.40054524482108395,0.44707551213343977,0.5232159495536584,0.40054524482108395,0.8408253426487549,0.7475990748063698,104.31375179163209,104.42191238371173,104.31375179163209,104.42191238371173,98.23042915695419,109.31749142426564,91.49337884823404,109.46659431300075,0.11278965855542984,3,-0.06371989272889667,1232.0,1320.0,1234.4375,0.998025416434611,1.0693129461799402,0,0.2222222222222222,-14.705441647629497,291,309,69.85432523074176
288,Cleveland St.,Horz,12-23,97.94294384468193,286,109.1497680803307,271,0.22341721108674942,288,12,23,6,12,6-12,0.4172422791666088,0.4314410739517654,0.3912515050134199,0.4172422791666088,0.4314410739517654,0.3912515050134199,0.8722910705451944,0.8159469362847407,102.43602440580473,105.30097113307126,102.43602440580473,105.30097113307126,99.90620752314179,113.32137827572758,118.002554131751,124.67080715900343,0.34702088282072285,2,-0.005083386152927749,1268.0,1380.0,1249.6,1.0147247119078107,1.1043533930857876,0,0.3333333333333333,-16.727846813804877,317,180,68.21217681885597
289,Fordham,A10,9-22,94.11094836934953,332,104.93688288287838,185,0.22232409495505437,289,9,22,4,14,4-14,0.5242254194228867,0.43582238869289963,0.5847760980902554,0.5242254194228867,0.43582238869289963,0.5847760980902554,0.8380576673392008,0.8505713304321776,104.57340229528565,103.57196737979572,104.57340229528565,103.57196737979572,92.62300091182567,107.37854200158621,102.103208722468,113.56791413211127,0.22726946858155797,3,0.015797909343335192,1080.0,1298.0,1183.2499999999998,0.912740333826326,1.0969786604690472,0,0.2222222222222222,-14.878157595862191,293,133,67.1758546325743
290,New Orleans,Slnd,16-17,96.96405650409402,300,108.12562776271736,256,0.22218743524519968,290,16,17,11,7,11-7,0.3623798727352729,0.5191882481031839,0.2837143757243344,0.3623798727352729,0.5191882481031839,0.2837143757243344,0.8815216917002435,0.7622332734895675,101.12842834102885,105.63469818563244,101.12842834102885,105.63469818563244,95.84735069904353,106.572770523215,103.30455737910879,93.67095515698435,0.7550580299624603,1,0.06039253064481226,1240.0,1223.0,1233.7500000000002,1.0050658561296857,0.99128672745694,0,0.6111111111111112,-10.64084377886068,216,47,67.11312018565812
291,UC Riverside,BW,9-22,92.78747622625193,339,103.49929263133215,160,0.2215923936981385,291,9,22,4,12,4-12,0.4438206088214087,0.4637225739570736,0.4185754487560732,0.4438206088214087,0.4637225739570736,0.4185754487560732,0.8708142754416787,0.8332563770778986,103.103234989225,104.12388490714984,103.103234989225,104.12388490714984,91.19021956634737,103.90830043029455,76.72041496512068,108.8570547069316,0.017576163021419046,1,-0.03659521622434714,1006.0,1102.0,1093.0125,0.9203920357726924,1.0082226872977207,0,0.25,-16.200998501072327,311,260,69.51874836562418
292,McNeese St.,Slnd,12-17,99.1714061824996,261,110.96238041006447,301,0.21552678234724343,292,12,17,8,10,8-10,0.3365205855456527,0.3947317471036659,0.30094709792686697,0.3365205855456527,0.3947317471036659,0.30094709792686697,0.891980683618459,0.8087309727030381,101.04735046024447,105.74842312378236,101.04735046024447,105.74842312378236,101.24019311753409,110.19529102725002,86.14196660203214,105.55658861546655,0.0880740727109276,2,-0.031173660889103505,1373.0,1381.0,1314.0125,1.0448911254649405,1.0509793476089457,0,0.4444444444444444,-12.598544079843789,255,247,70.97460289754981
293,Tennessee Martin,OVC,10-21,94.32535124555892,330,105.57208237861653,194,0.21493924283230972,293,10,21,5,13,5-13,0.3817159932038,0.3717031558619514,0.38894748683957947,0.3817159932038,0.3717031558619514,0.38894748683957947,0.886880160857749,0.8553244765404836,102.86551717597307,106.72240144981306,102.86551717597307,106.72240144981306,92.08767328090782,104.2622553291353,106.30423396181342,116.80112401110641,0.2529524791676945,1,-0.05965403178724904,1155.0,1251.0,1219.7250000000001,0.9469347598844,1.0256410256410255,0,0.2777777777777778,-15.912847900746584,305,306,67.40905315699239
294,San Jose St.,MWC,4-26,95.45369076076989,320,106.94371942468442,226,0.21297132192180768,294,4,26,1,17,1-17,0.5633690994602103,0.4493470690956835,0.631325269597313,0.5633690994602103,0.4493470690956835,0.631325269597313,0.8267707538766549,0.8932355957095173,106.79413685315795,103.07004744740082,106.79413685315795,103.07004744740082,96.6221676856943,107.80456470273711,101.76941590616293,110.00482951496052,0.29010618275946093,3,-0.0786315911186917,1175.0,1424.0,1256.5625,0.9350907734394429,1.1332504352151207,0,0.05555555555555555,-18.52494101644917,330,325,68.3251863274051
295,Sacramento St.,BSky,7-25,98.59164315725954,272,110.50377361690398,296,0.21219809348754712,295,7,25,4,14,4-14,0.4769615741901419,0.48715135900199397,0.46865532018535067,0.4769615741901419,0.48715135900199397,0.46865532018535067,0.8626855050107897,0.8242426683363422,105.04284405140943,104.64053570092734,105.04284405140943,104.64053570092734,102.29736485282639,112.49739312572325,79.68748884463055,100.18471720378409,0.06708302518258631,3,-0.07133502446194756,1250.0,1354.0,1204.9374999999998,1.037398205301105,1.123709735982157,0,0.2222222222222222,-18.58622470538132,332,320,66.93833780708243
296,Samford,SC,10-22,106.49238316001532,126,119.43297139016664,348,0.21101115471698398,296,10,22,6,12,6-12,0.429289049554943,0.46118942502947335,0.4195456822639766,0.429289049554943,0.46118942502947335,0.4195456822639766,0.8491942016329068,0.7846823236554593,102.77286979514966,105.18445264025513,102.77286979514966,105.18445264025513,107.14751745912498,119.7635717715832,102.91404742066761,111.88872018071467,0.27657345339567907,3,-0.05392730033968951,1443.0,1532.0,1314.6875,1.0975992393629666,1.165295935345852,0,0.3333333333333333,-15.280834234274876,300,293,71.85815942459958
297,Siena,MAAC,8-24,96.05057348634455,316,107.83368823228761,244,0.20903939255161372,297,8,24,4,14,4-14,0.43377594088114935,0.5122687694871471,0.39044603312818893,0.43377594088114935,0.5122687694871471,0.39044603312818893,0.8878982016325823,0.8405024298928433,103.42097993875798,106.14154719778581,103.42097993875798,106.14154719778581,95.20524542462891,107.04090120566464,94.57748701933305,99.52053927391782,0.35758470997525243,1,-0.05756088243917867,1187.0,1309.0,1234.0625000000002,0.9618637629779689,1.0607242339832867,0,0.2222222222222222,-18.642581281117643,333,301,67.30682900198828
298,Little Rock,SB,7-25,93.40656722543893,336,105.01575853648453,188,0.20632674727334688,298,8,24,4,14,4-14,0.4499515029837322,0.411903773669419,0.4802878600289529,0.4499515029837322,0.411903773669419,0.4802878600289529,0.8723937035712022,0.8602908825148066,103.68706899831496,104.42913517183666,103.68706899831496,104.42913517183666,97.80912284495997,105.72003758758646,83.60465562483765,89.07465619065185,0.32545374463192794,1,-0.08935073325227538,1162.0,1259.0,1191.2875,0.9754152545040555,1.0568397637010378,0,0.2222222222222222,-18.956648227007644,335,334,66.19629373370363
299,Bethune Cookman,MEAC,18-14,98.59689016316742,271,110.8604380685776,300,0.2061693382010008,299,18,14,12,4,12-4,0.21446680410747326,0.3213470723976485,0.11850276349823573,0.21446680410747326,0.3213470723976485,0.11850276349823573,0.9480217631480624,0.9098058384688704,96.65910090847079,110.20158537447739,96.65910090847079,110.20158537447739,101.49228764567631,113.22177108340074,0,0,0,0,0.006360184482472775,1410.0,1287.0,1268.1,1.1118996924532767,1.014904187366927,0,0.75,-11.43265236914642,232,149,76.8900430910603
300,Binghamton,AE,11-20,96.0569838690785,315,108.1880038856782,259,0.2029945685650173,300,11,20,2,14,2-14,0.33779705604113225,0.2843633745721047,0.3878911324183456,0.33779705604113225,0.2843633745721047,0.3878911324183456,0.9109891581771833,0.9090189641134667,100.80345133821426,106.68905379581484,100.80345133821426,106.68905379581484,94.8105042253168,110.58103083915701,107.25341000352958,100.89932903734159,0.6687013599689238,1,-0.05206059248391515,1034.0,1163.0,1081.0875,0.9564443211118433,1.0757686126238624,0,0.125,-15.962680699122664,306,291,67.37366445635946
301,SIU Edwardsville,OVC,9-21,98.84180687125968,269,111.33100043066037,308,0.202886314757689,301,9,21,5,13,5-13,0.4361934551425097,0.46698569996627604,0.4218396191394729,0.4361934551425097,0.46698569996627604,0.4218396191394729,0.8641083485890966,0.8036232079939812,103.14982321007219,105.25705095284464,103.14982321007219,105.25705095284464,100.71505761433976,112.09455663411947,105.94525970886386,113.54841689361315,0.31066161462426684,2,0.0008231365734012175,1255.0,1381.0,1241.5249999999999,1.0108535873220437,1.1123416765671252,0,0.2777777777777778,-15.313056017202424,301,165,70.50821303516192
302,Dartmouth,Ivy,7-20,96.9214475179964,301,109.5271041493388,279,0.19684691969783627,302,7,20,3,11,3-11,0.4218261903171295,0.3954442653178719,0.4463236921021542,0.4218261903171295,0.3954442653178719,0.4463236921021542,0.8861534639309142,0.8744691216858098,103.29360621394048,106.03983696110944,103.29360621394048,106.03983696110944,94.38336878423054,106.23189823101839,119.4060623720464,112.40561716975549,0.6670304640948814,1,-0.05027594205641339,905.0,986.0,937.6374999999999,0.9651917718734586,1.0515791017317462,0,0.21428571428571427,-15.418862569486183,302,288,67.8504817664036
303,East Carolina,Amer,10-20,96.2060938121412,312,108.72429585108881,268,0.19675354447594529,303,10,20,4,14,4-14,0.472575157296738,0.21638938500951924,0.6211368774999372,0.472575157296738,0.21638938500951924,0.6211368774999372,0.8421499348769642,0.9627348885568033,102.83271223039324,104.34372418493226,102.83271223039324,104.34372418493226,98.12648552639912,108.29824295547961,110.42364096353056,134.28736912957277,0.09534388479377529,3,0.011286068842860153,1180.0,1415.0,1244.0125,0.948543523477457,1.1374483777293234,0,0.2222222222222222,-13.43155436034601,271,142,70.13761355186152
304,Youngstown St.,Horz,8-24,101.12391426183878,232,114.51164321723746,332,0.19313086670452936,304,8,24,6,12,6-12,0.43766856624612865,0.5137585011897694,0.3946175774067859,0.43766856624612865,0.5137585011897694,0.3946175774067859,0.868481771697916,0.8039855481902136,102.6828150302083,103.94542910833609,102.6828150302083,103.94542910833609,104.93493254673643,115.38594554977536,98.23065951507111,110.1621961115125,0.211100070061106,1,-0.05791001578894339,1367.0,1478.0,1305.1624999999997,1.0473791577677112,1.132426038903202,0,0.3333333333333333,-17.929367968419832,326,302,72.35394734302638
305,Central Connecticut,NEC,14-18,96.98730915276653,299,109.8621847232614,284,0.19256393557786147,305,14,18,7,11,7-11,0.33141627547149355,0.4100712123412079,0.2650474755991116,0.33141627547149355,0.4100712123412079,0.2650474755991116,0.9124136443438866,0.8593474526783915,100.14558077335904,107.67744082785875,100.14558077335904,107.67744082785875,94.54391578248436,110.7988249455991,0,0,0,0,0.06277481635977067,1200.0,1298.0,1213.5874999999999,0.9888038563350399,1.069556171269068,0,0.3888888888888889,-13.787795805456486,279,44,65.85342394670172
306,Sacred Heart,NEC,10-21,95.60576882381496,318,108.4056107271116,265,0.19078200777577994,306,10,21,5,13,5-13,0.3224348421170917,0.4016192223238618,0.26524612307886875,0.3224348421170917,0.4016192223238618,0.26524612307886875,0.909589825033749,0.8490926640882559,100.63505882630466,107.80121073180271,100.63505882630466,107.80121073180271,96.60638591243331,110.36490527632093,104.06237567174415,113.0551790367064,0.27824503971386066,1,-0.08458585753736891,1270.0,1297.0,1234.1875,1.0290170658834252,1.0508938066541753,0,0.2777777777777778,-16.920902993453808,321,331,69.59870507186328
307,Chattanooga,SC,10-23,98.2929757939548,281,111.50398283308711,309,0.18996477962300728,307,10,23,3,15,3-15,0.40841566849228983,0.38519270674644324,0.42188808500024444,0.40841566849228983,0.38519270674644324,0.42188808500024444,0.8900080271495454,0.8914882645996673,102.63191013861402,106.11143642142315,102.63191013861402,106.11143642142315,99.31934723424395,115.17387523475003,0,0,0,0,-0.04618167521525118,1238.0,1394.0,1227.325,1.0086977776872466,1.1358034750371744,0,0.16666666666666666,-17.562065749694764,325,278,66.66991013293074
308,Marist,MAAC,6-25,98.54358213706536,274,111.84244394394162,311,0.18910892696372616,308,6,25,4,14,4-14,0.4073772872835105,0.4485733771856595,0.38175345872031335,0.4073772872835105,0.4485733771856595,0.38175345872031335,0.8937969852389496,0.8441956242598608,103.10137435563999,106.52933848977435,103.10137435563999,106.52933848977435,100.48715537530785,111.146408482503,127.91970520621446,129.81593257820865,0.4577956713292603,2,-0.10678811457073917,1316.0,1439.0,1305.4125000000001,1.0081104631677726,1.1023335535702314,0,0.2222222222222222,-20.16851368314615,342,339,70.45122533005228
309,St. Francis NY,NEC,13-18,97.5987618767017,291,111.02247062114085,304,0.18512856406869665,309,13,18,10,8,10-8,0.3079910567094271,0.3664408403290489,0.2658768098090054,0.3079910567094271,0.3664408403290489,0.2658768098090054,0.9279052024382903,0.890719971174024,100.45822300956661,107.58270124302928,100.45822300956661,107.58270124302928,101.60772520739594,113.03222726768105,82.36751596233385,92.64498743936832,0.20550885657789625,1,0.024638813819558292,1362.0,1390.0,1281.8874999999998,1.062495733829997,1.0843385242464727,0,0.5555555555555556,-14.588587065467829,290,107,70.29818135536445
310,The Citadel,SC,11-21,100.84567759240107,238,114.73246157132701,334,0.18487925461199942,310,11,21,5,13,5-13,0.40653388087180425,0.3808447196615668,0.4224554737636323,0.40653388087180425,0.3808447196615668,0.4224554737636323,0.8626855800368917,0.8211810739961728,103.08520097277628,105.21070378653957,103.08520097277628,105.21070378653957,101.58213893923129,115.63323788837182,103.55539109625886,115.30858268374038,0.22507894523129265,3,-0.017168047111220497,1456.0,1597.0,1406.4,1.0352673492605233,1.135523321956769,0,0.2777777777777778,-14.916780207605356,295,215,78.90341994322078
311,Kennesaw St.,ASun,10-20,98.31557397145949,279,111.87884870062251,312,0.1844939007782044,311,10,20,6,8,6-8,0.3910860604735525,0.4736737596798498,0.315356207282026,0.3910860604735525,0.4736737596798498,0.315356207282026,0.8664127759587331,0.7963977734363958,103.64514242835239,106.86134246664874,103.64514242835239,106.86134246664874,99.5009535487873,109.71320898656815,102.8324919626476,114.59304674127996,0.22351718864362838,3,-0.021679561947441695,1068.0,1069.0,1007.0250000000001,1.0605496387875175,1.0615426627938729,0,0.42857142857142855,-14.528403316739954,289,224,69.54790386583795
312,Stetson,ASun,12-20,97.79258625523047,287,111.30860247026908,307,0.18410725109838263,312,12,20,4,10,4-10,0.3248048020490393,0.3154166859221911,0.31541170410258385,0.3248048020490393,0.3154166859221911,0.31541170410258385,0.918859905839585,0.9126055680529537,101.83438357329554,107.51214298850921,101.83438357329554,107.51214298850921,99.24649184130867,113.82171569331423,90.61450601341879,85.29797493918541,0.6671518642657785,1,-0.036237962937332946,1056.0,1123.0,1012.125,1.0433493886624676,1.109546745708287,0,0.2857142857142857,-16.076187815092236,309,259,71.0041023074983
313,Western Carolina,SC,12-19,94.95660349431867,323,108.09735224168651,254,0.18384056093416606,313,12,19,8,10,8-10,0.4748713417321431,0.5353016095943043,0.4225714284981282,0.4748713417321431,0.5353016095943043,0.4225714284981282,0.8272914126813872,0.7380672646232312,104.62292571354334,105.05289810838464,104.62292571354334,105.05289810838464,93.32110168463585,105.30122626046183,88.91157281956974,107.85894742816049,0.0978281000875411,3,0.09771958874120024,1208.0,1304.0,1255.9375,0.961831301318736,1.0382682259268474,0,0.4444444444444444,-11.736157200537429,239,14,70.82738586325391
314,Grambling St.,SWAC,17-14,93.19149813618861,337,106.39592809836066,214,0.1788917141408311,314,17,14,13,5,13-5,0.29319885993407224,0.5118498948845249,0.1352842235809675,0.29319885993407224,0.5118498948845249,0.1352842235809675,0.9134257151519901,0.8225216253385057,98.27002286928047,108.36076848561143,98.27002286928047,108.36076848561143,91.37155643082133,104.37920801307263,0,0,0,0,0.10815549728453061,1342.0,1273.0,1360.7499999999998,0.9862208340988428,0.9355135035825833,0,0.7222222222222222,-9.986621414873351,202,5,72.96412638905946
315,Norfolk St.,MEAC,14-19,94.56480679194473,325,108.33489966887024,264,0.17316895860545217,315,16,17,11,5,11-5,0.2653794432876747,0.41138650690162376,0.14895508326732937,0.2653794432876747,0.41138650690162376,0.14895508326732937,0.9133357606523734,0.8362746430137412,98.74417808319023,109.15257565651883,98.74417808319023,109.15257565651883,95.0023913865181,106.4632529089396,91.70962035662808,99.26615654270152,0.2868893107092836,3,-0.06406275753748719,1223.0,1135.0,1170.0,1.0452991452991454,0.9700854700854701,0,0.6875,-15.002937898189868,297,310,69.99470220341458
316,Charlotte,CUSA,6-23,98.65298255850277,270,113.04916599103612,322,0.17272090523690592,316,6,23,2,16,2-16,0.49801955100864526,0.39824168523977926,0.5589949134229522,0.49801955100864526,0.39824168523977926,0.5589949134229522,0.854211306267699,0.884989526834394,104.22196842555341,103.43366043750336,104.22196842555341,103.43366043750336,99.66168143984456,114.42806569841704,87.98061270742129,107.4796738505076,0.09094665967758438,3,-0.030018805134634202,1256.0,1492.0,1303.7250000000001,0.9633933536597057,1.1444131239333448,0,0.1111111111111111,-16.89347321954114,320,244,72.41501929317847
317,Savannah St.,MEAC,15-17,99.66066691259347,254,114.3300158894791,329,0.17091481028551095,317,15,17,12,4,12-4,0.37343437998129836,0.635152818744582,0.14189806509216216,0.37343437998129836,0.635152818744582,0.14189806509216216,0.8125776652812963,0.6247881358700859,101.93378815276758,106.53883115068419,101.93378815276758,106.53883115068419,102.63174296016433,116.9733729963891,97.98466297240644,110.81271434813658,0.19546999886033853,7,0.048361591720689434,1532.0,1470.0,1378.1499999999999,1.111635163080942,1.066647317055473,0,0.75,-9.619677659901662,192,65,83.40737436244035
318,Detroit,Horz,8-24,101.62620740543764,223,116.67963085762284,341,0.16959488284555035,318,8,24,4,14,4-14,0.440259857102398,0.511657216315516,0.39724659363760295,0.440259857102398,0.511657216315516,0.39724659363760295,0.8693677007506414,0.8077387179129624,103.37485354684627,104.38199788230494,103.37485354684627,104.38199788230494,100.48594570169428,116.70665996866995,98.82111165519362,114.64622137552124,0.15339634746372582,3,-0.03809470505948509,1338.0,1482.0,1312.7,1.0192732535994515,1.128970823493563,0,0.2222222222222222,-18.040864436043098,328,264,73.78115265731526
